catch_raw_id,trap_visit_id,release_id,trap_visit_time_end,stream,site,trap_name,species_common_name,capture_run,capture_run_method,adipose_clipped,dead,life_stage,fork_length,weight,num_fish_caught,plus_count,plus_count_methodology,is_random,mark_type,mark_color,mark_position
3429,222,NA,2024-05-01T11:04:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,96,11.5,1,NA,NA,NA,NA,NA,NA
3439,222,NA,2024-05-01T11:04:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
3448,224,NA,2024-05-02T01:01:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,parr,79,NA,1,NA,NA,NA,NA,NA,NA
3458,224,NA,2024-05-02T01:01:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,140,NA,1,NA,NA,NA,NA,NA,NA
3468,226,NA,2024-05-03T11:41:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,72,3,1,NA,NA,NA,NA,NA,NA
3477,226,NA,2024-05-03T11:41:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,NA,NA,1,TRUE,NA,NA,NA,NA,NA
3487,226,NA,2024-05-03T11:41:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,79,NA,1,NA,NA,NA,NA,NA,NA
3497,227,NA,2024-05-31T01:40:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,51,NA,1,NA,NA,NA,NA,NA,NA
3507,228,NA,2024-05-04T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,222,106.7,1,NA,NA,NA,NA,NA,NA
3516,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,79,NA,1,NA,NA,NA,NA,NA,NA
3524,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,85,NA,1,NA,NA,NA,NA,NA,NA
3534,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,183,NA,1,NA,NA,NA,NA,NA,NA
3545,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
3552,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,109,NA,1,NA,NA,NA,NA,NA,NA
3563,231,NA,2024-06-04T08:05:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
3574,232,NA,2024-05-07T09:36:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,parr,71,5,1,NA,NA,NA,NA,NA,NA
3582,232,NA,2024-05-07T09:36:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,TRUE,NA,98,NA,1,NA,NA,NA,NA,NA,NA
3594,235,NA,2024-05-08T09:03:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,84,NA,1,NA,NA,NA,NA,NA,NA
3603,235,NA,2024-05-08T09:03:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,60,NA,1,NA,NA,NA,NA,NA,NA
3613,233,NA,2024-06-06T12:01:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA
3623,236,NA,2024-05-09T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Sacramento sucker,NA,NA,NA,NA,NA,63,NA,1,NA,NA,NA,NA,NA,NA
3631,236,NA,2024-05-09T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,65,NA,1,NA,NA,NA,NA,NA,NA
3641,237,NA,2024-06-11T11:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,California roach,NA,NA,NA,NA,NA,90,NA,1,NA,NA,NA,NA,NA,NA
3652,241,NA,2024-06-07T11:02:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,113,NA,1,NA,NA,NA,NA,NA,NA
3662,242,NA,2024-05-22T09:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
3673,243,NA,2024-05-21T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,NA,81,6.5,1,NA,NA,NA,NA,NA,NA
2940,201,NA,2024-04-19T11:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,192,NA,1,NA,NA,NA,NA,NA,NA
2950,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,121,NA,1,NA,NA,NA,NA,NA,NA
2960,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,249,NA,1,NA,NA,NA,NA,NA,NA
2969,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
2979,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,94,12.1,1,NA,NA,NA,NA,NA,NA
2989,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,71,4.3,1,NA,NA,NA,NA,NA,NA
2999,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
3009,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,54,NA,1,NA,NA,NA,NA,NA,NA
3018,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,136,NA,1,NA,NA,NA,NA,NA,NA
3028,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,NA,NA,2,TRUE,NA,NA,NA,NA,NA
3038,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,204,NA,1,NA,NA,NA,NA,NA,NA
3047,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,75,4.2,1,NA,NA,NA,NA,NA,NA
3057,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,71,3.6,1,NA,NA,NA,NA,NA,NA
3067,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
3077,206,NA,2024-04-22T12:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,131,NA,1,NA,NA,NA,NA,NA,NA
3087,206,NA,2024-04-22T12:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,211,NA,1,NA,NA,NA,NA,NA,NA
3097,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,91,8.1,1,NA,NA,NA,NA,NA,NA
3105,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,80,5.5,1,NA,NA,NA,NA,NA,NA
3114,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
3125,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,58,NA,1,NA,NA,NA,NA,NA,NA
3135,208,NA,2024-04-23T11:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,134,30.5,1,NA,NA,NA,NA,NA,NA
3145,208,NA,2024-04-23T11:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,87,NA,1,NA,NA,NA,NA,NA,NA
3155,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,77,5.4,1,NA,NA,NA,NA,NA,NA
3164,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,191,79.9,1,NA,NA,NA,NA,NA,NA
3174,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
3184,210,NA,2024-04-24T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,123,NA,1,NA,NA,NA,NA,NA,NA
3193,210,NA,2024-04-24T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,210,93,1,NA,NA,NA,NA,NA,NA
3203,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,85,13.6,1,NA,NA,NA,NA,NA,NA
3213,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,72,5.6,1,NA,NA,NA,NA,NA,NA
3223,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,54,NA,1,NA,NA,NA,NA,NA,NA
3233,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,40,NA,1,NA,NA,NA,NA,NA,NA
3243,212,NA,2024-04-25T09:45:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,199,71.5,1,NA,NA,NA,NA,NA,NA
3252,213,NA,2024-05-16T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,88,8.7,1,NA,NA,NA,NA,NA,NA
3262,213,NA,2024-05-16T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,67,4.6,1,NA,NA,NA,NA,NA,NA
3272,214,NA,2024-04-26T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,100,11.8,1,NA,NA,NA,NA,NA,NA
3282,215,NA,2024-05-17T09:19:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,86,8.2,1,NA,NA,NA,NA,NA,NA
3292,215,NA,2024-05-17T09:19:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,56,NA,1,NA,NA,NA,NA,NA,NA
3302,216,NA,2024-04-27T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,smolt,131,28.3,1,NA,NA,NA,NA,NA,NA
3313,216,NA,2024-04-27T11:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,116,NA,1,NA,NA,NA,NA,NA,NA
3323,217,NA,2024-05-18T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,92,8.4,1,NA,NA,NA,NA,NA,NA
3333,217,NA,2024-05-18T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,66,NA,1,NA,NA,NA,NA,NA,NA
3342,217,NA,2024-05-18T08:30:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,36,NA,1,NA,NA,NA,NA,NA,NA
3352,218,NA,2024-04-28T09:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,parr,70,4.5,1,NA,NA,NA,NA,NA,NA
3362,218,NA,2024-04-28T09:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,100,NA,1,NA,NA,NA,NA,NA,NA
3372,218,NA,2024-04-28T09:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,75,NA,1,NA,NA,NA,NA,NA,NA
3381,219,NA,2024-05-20T09:04:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,76,4.4,1,NA,NA,NA,NA,NA,NA
3391,221,NA,2024-04-30T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,67,NA,1,NA,NA,NA,NA,NA,NA
3401,221,NA,2024-04-30T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,41,NA,1,NA,NA,NA,NA,NA,NA
3411,221,NA,2024-04-30T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,114,NA,1,NA,NA,NA,NA,NA,NA
3421,221,NA,2024-04-30T12:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Western brook lamprey,NA,NA,NA,NA,NA,120,NA,1,NA,NA,NA,NA,NA,NA
3430,222,NA,2024-05-01T11:04:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,65,3.3,1,NA,NA,NA,NA,NA,NA
3440,222,NA,2024-05-01T11:04:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,50,NA,1,NA,NA,NA,NA,NA,NA
3450,224,NA,2024-05-02T01:01:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,parr,78,NA,1,NA,NA,NA,NA,NA,NA
3460,224,NA,2024-05-02T01:01:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
3470,226,NA,2024-05-03T11:41:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,68,3.6,1,NA,NA,NA,NA,NA,NA
3482,226,NA,2024-05-03T11:41:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,231,127.5,1,NA,NA,NA,NA,NA,NA
3491,227,NA,2024-05-31T01:40:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,95,NA,1,NA,NA,NA,NA,NA,NA
3500,227,NA,2024-05-31T01:40:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Pacific lamprey,NA,NA,NA,NA,NA,92,NA,1,NA,NA,NA,NA,NA,NA
3511,228,NA,2024-05-04T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
3522,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,67,NA,1,NA,NA,NA,NA,NA,NA
3532,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,199,NA,1,NA,NA,NA,NA,NA,NA
3542,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,104,NA,1,NA,NA,NA,NA,NA,NA
3553,230,NA,2024-05-06T02:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,124,NA,1,NA,NA,NA,NA,NA,NA
3562,231,NA,2024-06-04T08:05:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA
3572,232,NA,2024-05-07T09:36:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,98,NA,1,NA,NA,NA,NA,NA,NA
3585,232,NA,2024-05-07T09:36:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Black bullhead,NA,NA,NA,NA,NA,85,NA,1,NA,NA,NA,NA,NA,NA
3593,234,NA,2024-06-05T12:56:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Unknown sculpin (Cottus),NA,NA,NA,NA,NA,18,NA,1,NA,NA,NA,NA,NA,NA
3604,235,NA,2024-05-08T09:03:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,106,NA,1,NA,NA,NA,NA,NA,NA
3615,233,NA,2024-06-06T12:01:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Sacramento pikeminnow,NA,NA,NA,NA,NA,20,NA,1,NA,NA,NA,NA,NA,NA
3625,236,NA,2024-05-09T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,52,NA,1,NA,NA,NA,NA,NA,NA
3635,236,NA,2024-05-09T10:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
3645,237,NA,2024-06-11T11:03:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,California roach,NA,NA,NA,NA,NA,85,NA,1,NA,NA,NA,NA,NA,NA
3655,238,NA,2024-06-13T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,80,NA,1,NA,NA,NA,NA,NA,NA
3663,242,NA,2024-05-22T09:10:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,79,NA,1,NA,NA,NA,NA,NA,NA
3672,243,NA,2024-05-21T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,NA,79,6.6,1,NA,NA,NA,NA,NA,NA
3683,243,NA,2024-05-21T10:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
3691,244,NA,2024-05-20T10:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,73,4.7,1,NA,NA,NA,NA,NA,NA
3701,244,NA,2024-05-20T10:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,70,NA,1,NA,NA,NA,NA,NA,NA
3711,245,NA,2024-05-18T11:15:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,85,9.4,1,NA,NA,NA,NA,NA,NA
3721,246,NA,2024-05-17T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,NA,78,6.1,1,NA,NA,NA,NA,NA,NA
3731,246,NA,2024-05-17T10:55:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,183,67.9,1,NA,NA,NA,NA,NA,NA
3740,247,NA,2024-05-16T09:14:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,78,9.5,1,NA,NA,NA,NA,NA,NA
3750,247,NA,2024-05-16T09:14:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Riffle sculpin,NA,NA,NA,NA,NA,77,NA,1,NA,NA,NA,NA,NA,NA
3759,248,NA,2024-05-15T11:51:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,85,7.5,1,NA,NA,NA,NA,NA,NA
3769,248,NA,2024-05-15T11:51:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,198,80.2,1,NA,NA,NA,NA,NA,NA
2952,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,134,NA,1,NA,NA,NA,NA,NA,NA
2961,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,smolt,225,NA,1,NA,NA,NA,NA,NA,NA
2971,202,NA,2024-04-20T09:30:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Hardhead,NA,NA,NA,NA,NA,49,NA,1,NA,NA,NA,NA,NA,NA
2981,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,87,10.9,1,NA,NA,NA,NA,NA,NA
2990,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,73,4.3,1,NA,NA,NA,NA,NA,NA
3000,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,50,NA,1,NA,NA,NA,NA,NA,NA
3010,203,NA,2024-05-10T10:08:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Sacramento sucker,NA,NA,NA,NA,NA,76,NA,1,NA,NA,NA,NA,NA,NA
3020,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,140,NA,1,NA,NA,NA,NA,NA,NA
3029,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,218,NA,1,NA,NA,NA,NA,NA,NA
3039,204,NA,2024-04-21T09:40:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
3049,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,84,8.1,1,NA,NA,NA,NA,NA,NA
3058,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,71,3.8,1,NA,NA,NA,NA,NA,NA
3068,205,NA,2024-04-11T00:00:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,NA,NA,33,TRUE,NA,NA,NA,NA,NA
3078,206,NA,2024-04-22T12:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,NA,NA,186,NA,1,NA,NA,NA,NA,NA,NA
3088,206,NA,2024-04-22T12:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Steelhead / rainbow trout,NA,NA,NA,TRUE,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA
3098,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,82,6.1,1,NA,NA,NA,NA,NA,NA
3106,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,NA,NA,NA,65,TRUE,NA,NA,NA,NA,NA
3116,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,35,NA,1,NA,NA,NA,NA,NA,NA
3126,207,NA,2024-05-13T10:16:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,58,NA,1,NA,NA,NA,NA,NA,NA
3137,208,NA,2024-04-23T11:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,116,20.6,1,NA,NA,NA,NA,NA,NA
3146,208,NA,2024-04-23T11:20:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,89,NA,1,NA,NA,NA,NA,NA,NA
3156,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,88,7.6,1,NA,NA,NA,NA,NA,NA
3165,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,64,NA,1,NA,NA,NA,NA,NA,NA
3175,209,NA,2024-05-14T09:15:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Hardhead,NA,NA,NA,NA,NA,67,NA,1,NA,NA,NA,NA,NA,NA
3185,210,NA,2024-04-24T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,124,NA,1,NA,NA,NA,NA,NA,NA
3195,210,NA,2024-04-24T00:00:00Z,Mill Creek,Mill Creek RST,Mill Creek RST,Unknown lamprey (Entosphenus or Lampetra),NA,NA,NA,NA,NA,110,NA,1,NA,NA,NA,NA,NA,NA
3204,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,silvery parr,90,10.8,1,NA,NA,NA,NA,NA,NA
3214,211,NA,2024-05-15T08:50:00Z,Deer Creek,Deer Creek RST,Deer Creek RST,Chinook salmon,NA,NA,NA,NA,parr,74,5.7,1,NA,NA,NA,NA,NA,NA
